"sku";"name";"store";"attribute_set";"configurable_attributes  ";"type";"simples_skus";"short_description";"description";"curl";"status ";"status ";"is_in_stock";"manage_stock";"price";"qty";"length";"categories";"featured";"weight";"visibility";"image";"thumbnail";"small_image";"media_gallery"
"SKU10002_6";"Mink lashes 16lines";"default,english";"Default";;"simple";;"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"CC-0.07";1;1;1;0;15;1000;"11mm";"Lashes";0;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10002_7";"Mink lashes 16lines";"default,english";"Default";;"simple";;"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"C-0.05";1;1;1;0;15;1000;"9mm";"Lashes";0;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10002_8";"Mink lashes 16lines";"default,english";"Default";;"simple";;"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"C-0.05";1;1;1;0;15;1000;"10mm";"Lashes";0;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10002_9";"Mink lashes 16lines";"default,english";"Default";;"simple";;"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"C-0.05";1;1;1;0;15;1000;"11mm";"Lashes";0;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10002_10";"Mink lashes 16lines";"default,english";"Default";;"simple";;"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"CC-0.05";1;1;1;0;15;1000;"9mm";"Lashes";0;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10002_11";"Mink lashes 16lines";"default,english";"Default";;"simple";;"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"CC-0.05";1;1;1;0;15;1000;"10mm";"Lashes";0;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10002_12";"Mink lashes 16lines";"default,english";"Default";;"simple";;"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"CC-0.05";1;1;1;0;15;1000;"11mm";"Lashes";1;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10002";"Mink lashes 16lines";"default,english";"Default";"curl,length";"configurable";"SKU10002_1,SKU10002_2,SKU10002_3,SKU10002_4,SKU10002_5,SKU10002_6,SKU10002_7,SKU10002_8,SKU10002_9,SKU10002_10,SKU10002_11,SKU10002_12";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";"<p>Maailman ensimmäiset laser menetelmällä tehdyt minkkiripset. Ne pysyvät huomattavasti pidempään kuin klassiset ripset. Niiden salaisuus on laser menetelmällä tehdyt mikroskooppiset urat vaaka- ja pystysuunnassa. Tämän ansiosta kiinnityksen pinta-alaa saadaan suuremmaksi, jolloin niiden pysyvyys on merkittävästi parempi. Lisäksi laser lash ripset ovat upeammat ja pehmeämmät, sekä kevyemmät.</p><p>Miksi vaihtaa laser lash ripsiin?- Loistavan kiinnityksen myötä teet asiakkaalle ripset nopeammin ja helpommin<br />- Kiinnittyy ja pysyy asiakkaan luonnollisissa ripsissä huomattavasti pidempään (1.5 kertaa kauemmin)<br />- Niiden ulkonäkö takaa varmasti tyytyväisen asiakkaan<br />- Upeat ripset markkinoivat palvelujasi tehokkaimmin, jonka myötä asiakasmääräsi varmasti kasvavat<br />- Nostat ripsienpidennyspalveluitesi laatua uudelle tasolle</p>";;1;1;0;0;15;1000;;"Lashes";1;1;4;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10003_1";"Flat mix lashes 16lines";"default,english";"Default";;"simple";;"Flat mix lashes 16lines";"Flat mix lashes 16lines";"C-0.15";1;1;1;0;17;1000;"MIX LENGTH 7,8mm";"Lashes";1;1;1;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10003_2";"Flat mix lashes 16lines";"default,english";"Default";;"simple";;"Flat mix lashes 16lines";"Flat mix lashes 16lines";"C-0.15";1;1;1;0;17;1000;"MIX LENGTH 8,10,12mm";"Lashes";1;1;1;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10003_3";"Flat mix lashes 16lines";"default,english";"Default";;"simple";;"Flat mix lashes 16lines";"Flat mix lashes 16lines";"C-0.15";1;1;1;0;17;1000;"MIX LENGTH 9,11,13mm";"Lashes";1;1;1;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10003";"Flat mix lashes 16lines";"default,english";"Default";"curl,length";"configurable";"SKU10003_1,SKU10003_2,SKU10003_3";"Flat mix lashes 16lines";"Flat mix lashes 16lines";;1;1;0;0;17;1000;;"Lashes";1;1;4;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10004_1";"Flat lashes 16lines";"default,english";"Default";;"simple";;"Flat lashes 16lines";"Flat lashes 16lines";"C-0.15";1;1;1;0;15;1000;"9mm";"Lashes";1;1;1;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10004_2";"Flat lashes 16lines";"default,english";"Default";;"simple";;"Flat lashes 16lines";"Flat lashes 16lines";"C-0.15";1;1;1;0;15;1000;"10mm";"Lashes";1;1;1;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10004_3";"Flat lashes 16lines";"default,english";"Default";;"simple";;"Flat lashes 16lines";"Flat lashes 16lines";"C-0.15";1;1;1;0;15;1000;"11mm";"Lashes";1;1;1;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10004";"Flat lashes 16lines";"default,english";"Default";"curl,length";"configurable";"SKU10004_1,SKU10004_2,SKU10004_3";"Flat lashes 16lines";;;1;1;0;0;17;1000;;"Lashes";1;1;4;"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg";"/flat-lashes.jpg"
"SKU10005";"Glue The Hidden";"default,english";"Default";;"simple";;"Our Finnlash premium glue:<br />5ml<br />1-2s dries<br />5-6 weeks retention<br />Works best when the room temperature about 22-26 celcius degrees nd humidity about 45-60%<br />Unopened glue should be stored in cool place, advoid heat and sun<br />Opened glue can be used within 7 weeks and store in ziplock bag with silica to keep glue fresh<br />In case Glue nozzel are blocked, there is a sharp small pin to help you to solve problem.<br />So please don't throw away ziplock bag with silica and pin<br />Shake well before use.<br />";"Our Finnlash premium glue:<br />5ml<br />1-2s dries<br />5-6 weeks retention<br />Works best when the room temperature about 22-26 celcius degrees nd humidity about 45-60%<br />Unopened glue should be stored in cool place, advoid heat and sun<br />Opened glue can be used within 7 weeks and store in ziplock bag with silica to keep glue fresh<br />In case Glue nozzel are blocked, there is a sharp small pin to help you to solve problem.<br />So please don't throw away ziplock bag with silica and pin<br />Shake well before use.<br />";"5g";1;1;1;0;25.9;1000;;"Accessories/Glue";1;1;4;"/glue-the-hidden.jpg";"/glue-the-hidden.jpg";"/glue-the-hidden.jpg";"/glue-the-hidden.jpg"
"SKU10006";"Glue Stay Magical ";"default,english";"Default";;"simple";;"Our Finnlash premium glue:<br />5ml<br />1-2s dries<br />5-6 weeks retention<br />Works best when the room temperature about 22-26 celcius degrees nd humidity about 45-60%<br />Unopened glue should be stored in cool place, advoid heat and sun<br />Opened glue can be used within 7 weeks and store in ziplock bag with silica to keep glue fresh<br />In case Glue nozzel are blocked, there is a sharp small pin to help you to solve problem.<br />So please don't throw away ziplock bag with silica and pin<br />Shake well before use.<br />";"Our Finnlash premium glue:<br />5ml<br />1-2s dries<br />5-6 weeks retention<br />Works best when the room temperature about 22-26 celcius degrees nd humidity about 45-60%<br />Unopened glue should be stored in cool place, advoid heat and sun<br />Opened glue can be used within 7 weeks and store in ziplock bag with silica to keep glue fresh<br />In case Glue nozzel are blocked, there is a sharp small pin to help you to solve problem.<br />So please don't throw away ziplock bag with silica and pin<br />Shake well before use.<br />";"5g";1;1;1;0;29.9;1000;;"Accessories/Glue";1;1;4;"/glue-stay-magical.jpg";"/glue-stay-magical.jpg";"/glue-stay-magical.jpg";"/glue-stay-magical.jpg"
"SKU10007";"Glue The Genius";"default,english";"Default";;"simple";;"Our Finnlash premium glue:<br />5ml<br />1-2s dries<br />5-6 weeks retention<br />Works best when the room temperature about 22-26 celcius degrees nd humidity about 45-60%<br />Unopened glue should be stored in cool place, advoid heat and sun<br />Opened glue can be used within 7 weeks and store in ziplock bag with silica to keep glue fresh<br />In case Glue nozzel are blocked, there is a sharp small pin to help you to solve problem.<br />So please don't throw away ziplock bag with silica and pin<br />Shake well before use.<br />";"Our Finnlash premium glue:<br />5ml<br />1-2s dries<br />5-6 weeks retention<br />Works best when the room temperature about 22-26 celcius degrees nd humidity about 45-60%<br />Unopened glue should be stored in cool place, advoid heat and sun<br />Opened glue can be used within 7 weeks and store in ziplock bag with silica to keep glue fresh<br />In case Glue nozzel are blocked, there is a sharp small pin to help you to solve problem.<br />So please don't throw away ziplock bag with silica and pin<br />Shake well before use.<br />";"5g";1;1;1;0;24.9;1000;;"Accessories/Glue";1;1;4;"/glue.jpg";"/glue.jpg";"/glue.jpg";"/glue.jpg"
"SKU10008_1";"Laser lash C-0.15";"default,english";"Default";;"simple";;"Laser lash";"Laser lash";"C-0.15";1;1;1;0;21.9;1000;"MIX LENGTH 7-14mm";"Lashes";1;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10008_2";"Laser lash C-0.15";"default,english";"Default";;"simple";;"Laser lash";"Laser lash";"C-0.15";1;1;1;0;18.9;1000;"SINGLE LENGTH 7,8,9,10,11,12";"Lashes";1;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10008_3";"Laser lash D-0.15";"default,english";"Default";;"simple";;"Laser lash";"Laser lash";"D-0.15";1;1;1;0;21.9;1000;"MIX LENGTH 7-14mm";"Lashes";1;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10008_4";"Laser lash D-0.15";"default,english";"Default";;"simple";;"Laser lash";"Laser lash";"D-0.15";1;1;1;0;18.9;1000;"SINGLE LENGTH 8,9,10,11,12";"Lashes";1;1;1;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10008";"Laser lash D-0.15";"default,english";"Default";"curl,length";"configurable";"SKU10008_1,SKU10008_2,SKU10008_3,SKU10008_4";"Laser lash";"Laser lash";;1;1;0;0;15;1000;;"Lashes";1;1;4;"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg";"/volume-lashes.jpg"
"SKU10009";"Brushes holder";"default,english";"Default";;"simple";;"Brushes holder";"Brushes holder";"D-0.15";1;1;1;0;18;1000;;"Accessories";1;1;4;;;;
"SKU10010";"Tweezers Dumont";"default,english";"Default";;"simple";;"<h3>The Dumont Tweezers</h3><p>The Dumont Tweezers are known all over the world for their high quality, durability and detailed engineering. Precisely pick up your volume lashes to allow you to work more quickly and exactly.</p><h3>Our Dumont Tweezers</h3><p style=""text-align: left;"">Are extremly First -class quality, are made of Japanese stainless steel and super lightweight. Our Swiss Made Dumont tweezers tips are produced for high precision work under a microscope,they are all hand finished. Standard of excellence for Volume eyelashes extensions, their sharp tips help lash techs to create perfect fans and flawless Volume lash sets.</p>";"<h3>The Dumont Tweezers</h3><p>The Dumont Tweezers are known all over the world for their high quality, durability and detailed engineering. Precisely pick up your volume lashes to allow you to work more quickly and exactly.</p><h3>Our Dumont Tweezers</h3><p style=""text-align: left;"">Are extremly First -class quality, are made of Japanese stainless steel and super lightweight. Our Swiss Made Dumont tweezers tips are produced for high precision work under a microscope,they are all hand finished. Standard of excellence for Volume eyelashes extensions, their sharp tips help lash techs to create perfect fans and flawless Volume lash sets.</p>";"Dumont";1;1;1;0;65;1000;;"Tweezers";1;1;4;"/dumont-tweezers.jpg";"/dumont-tweezers.jpg";"/dumont-tweezers.jpg";"/dumont-tweezers.jpg;/dumont-tweezers-2.jpg"
"SKU10011";"Tweezers Stay magical tweezers set with mirror (3kpl)";"default,english";"Default";;"simple";;"Tweezers";"Tweezers";"Stay magical tweezers set with mirror (3kpl)";1;1;1;0;45;1000;;"Tweezers";1;1;4;;;;
"SKU10012";"Tweezers Stay magical volume tweezers ";"default,english";"Default";;"simple";;"Tweezers";"Tweezers";"Stay magical volume tweezers ";1;1;1;0;42;1000;;"Tweezers";1;1;4;;;;
"SKU10013";"Tweezers Finnlash tweezers straight ";"default,english";"Default";;"simple";;"Tweezers";"Tweezers";"Finnlash tweezers straight ";1;1;1;0;15;1000;;"Tweezers";1;1;4;;;;
"SKU10014";"Tweezers Finnlash tweezers curves";"default,english";"Default";;"simple";;"Tweezers";"Tweezers";"Finnlash tweezers curves";1;1;1;0;15;1000;;"Tweezers";1;1;4;;;;
"SKU10015";"Eyelash cleansing foam";"default,english";"Default";;"simple";;"Eyelash cleansing foam";"Eyelash cleansing foam";;1;1;1;0;17;1000;;"Accessories";1;1;4;"/Soft-Comfortable-Headband-Palette.jpg";"/Soft-Comfortable-Headband-Palette.jpg";"/Soft-Comfortable-Headband-Palette.jpg";"/Soft-Comfortable-Headband-Palette.jpg"
"SKU10016";"Gel pads";"default,english";"Default";;"simple";;"Gel pads";"Gel pads";;1;1;1;0;0.8;1000;;"Accessories";1;1;4;;;;
